# OSMID,Y,X
680484742,-29.9504738,-71.2824584
680484755,-29.9507369,-71.2821039
680614658,-29.9875258,-71.3514391
680614726,-29.9943137,-71.3471663
682102866,-29.9814524,-71.3498448
683401004,-29.9478861,-71.290953
683401018,-29.9545104,-71.3006687
683403524,-29.9861061,-71.3346195
683403589,-29.9890874,-71.3375773
683414744,-29.9894756,-71.3393069
683414746,-29.9888588,-71.3378753
683776802,-29.9936546,-71.3380382
683776954,-29.9895232,-71.3508986
683776956,-29.9864968,-71.3509044
683776958,-29.9885944,-71.3503485
683776959,-29.9888988,-71.351898
683776960,-29.9898066,-71.3516445
683778636,-29.9918952,-71.3491013
683778637,-29.9919549,-71.3490405
683778638,-29.9921757,-71.3494079
683778641,-29.9932919,-71.3500084
683778642,-29.9927867,-71.3494799
683778644,-29.9922265,-71.3493444
683778723,-29.9540015,-71.299809
699224351,-29.9566762,-71.3384657
699224352,-29.9558455,-71.3382616
699224354,-29.9583225,-71.3388701
699224355,-29.9574979,-71.3386676
699224356,-29.9550176,-71.3380581
699224357,-29.9521236,-71.337347
699224358,-29.9522401,-71.3366855
699224359,-29.9551452,-71.3374637
699225790,-29.9611253,-71.3375294
699225793,-29.9541632,-71.3378481
699225794,-29.954535,-71.3358471
699225795,-29.9542766,-71.3372379
699225796,-29.9540401,-71.3385104
699225797,-29.9510722,-71.3377614
699225799,-29.9597232,-71.340831
699225801,-29.9642481,-71.3452521
699225802,-29.9656345,-71.3434007
699225862,-29.9651536,-71.3428216
699225863,-29.9619349,-71.3388681
699226489,-29.9696802,-71.3397408
699226490,-29.9689967,-71.338726
699226493,-29.9643711,-71.3438339
699226494,-29.9611786,-71.3406812
699226495,-29.9599939,-71.3422481
699226497,-29.9587466,-71.3413123
699226498,-29.9579133,-71.3411315
699253947,-29.9605002,-71.3178429
699253959,-29.9590334,-71.3350093
699446996,-29.9859801,-71.3532792
699447006,-29.9871594,-71.3507239
699447009,-29.9879121,-71.3521624
699447012,-29.9882214,-71.3527943
699447016,-29.9876351,-71.3530462
699447020,-29.9869072,-71.3533351
699447024,-29.986402,-71.3527769
699447061,-29.9904101,-71.3488431
699447143,-29.9858995,-71.3542291
699460688,-29.9523011,-71.3361064
702322266,-29.9662054,-71.3116656
702322268,-29.9641446,-71.3080678
702322274,-29.9600088,-71.2974743
702322284,-29.954859,-71.2903905
702322285,-29.9504535,-71.2824819
702322292,-29.952162,-71.2844814
702323635,-29.9897869,-71.3315615
702323638,-29.9917163,-71.3300666
702323640,-29.9929833,-71.3286049
702323641,-29.9936747,-71.3275917
702323644,-29.9946482,-71.3256662
702323645,-29.9954918,-71.3236726
702323646,-29.9966317,-71.3247608
702325647,-29.9760774,-71.344511
702325648,-29.9846643,-71.3343727
702325653,-29.97773,-71.3426366
702325654,-29.995817,-71.3297992
702325655,-29.9952765,-71.3309535
702325656,-29.9956692,-71.3299747
702326098,-29.9831174,-71.3362949
702326103,-29.9826664,-71.3391099
702326105,-29.986686,-71.3429247
702326109,-29.9840553,-71.3463318
702326113,-29.982363,-71.3447349
702326117,-29.9802089,-71.3423654
703546472,-29.9843006,-71.3533572
703546578,-29.9870677,-71.3519844
703546579,-29.9887431,-71.3511053
703549728,-29.9605235,-71.3415563
703549729,-29.9613128,-71.337868
703549730,-29.9555608,-71.3397207
703549731,-29.9557149,-71.3389311
712746364,-29.9890336,-71.3525841
712747957,-29.984193,-71.3551504
712747961,-29.9847512,-71.362176
712747967,-29.9836809,-71.3667671
712747968,-29.9836496,-71.3670781
712751028,-29.9871711,-71.3584856
712751035,-29.9882876,-71.3570575
712751038,-29.9866683,-71.3606322
712751039,-29.9860576,-71.3604758
712751043,-29.9858866,-71.3607502
712751046,-29.9863727,-71.3595804
712751051,-29.9881761,-71.3608165
712751052,-29.9867289,-71.3607157
712751053,-29.9867068,-71.3608707
712751054,-29.9882033,-71.3598606
712751055,-29.9868422,-71.3598117
712751057,-29.9856041,-71.3622502
712751058,-29.9856269,-71.3617087
712751059,-29.9857213,-71.3613022
712751060,-29.9874001,-71.3591379
712751062,-29.9866625,-71.3622943
712751064,-29.9865393,-71.3628477
712751065,-29.9864595,-71.3633343
712751066,-29.9861723,-71.3650094
712751067,-29.9858857,-71.3632933
712751070,-29.9857201,-71.3649677
712751072,-29.987521,-71.3628849
712751073,-29.987718,-71.3623423
712751076,-29.9882562,-71.3589123
712751078,-29.9872016,-71.3615394
712751080,-29.9863249,-71.3622748
712751081,-29.9858588,-71.3616798
712751082,-29.9847794,-71.3617275
712751083,-29.9847971,-71.3608082
712751084,-29.9852691,-71.3598628
712751085,-29.9847556,-71.3602791
712751090,-29.9846939,-71.362772
712751091,-29.9846511,-71.3631796
712751092,-29.985572,-71.3632688
712751096,-29.9855847,-71.3628086
712751797,-29.985573,-71.3656942
712751805,-29.9851242,-71.3661834
712751850,-29.9844566,-71.3655092
712751851,-29.9842906,-71.365387
712751857,-29.98436,-71.3672265
712751934,-29.9842958,-71.3605689
712751938,-29.9831922,-71.3607239
712773837,-29.9842707,-71.359702
712774522,-29.9844586,-71.3648306
713901192,-29.9560279,-71.2989414
713901195,-29.9541706,-71.2999177
713913438,-29.9667178,-71.3273299
713913754,-29.9523701,-71.2912729
715753496,-29.9672605,-71.3247963
715794740,-29.9839676,-71.3540554
715794756,-29.9841773,-71.3541104
715794764,-29.9830168,-71.3519304
715798806,-29.979146,-71.3479943
715798808,-29.979217,-71.348075
716103409,-30.018399,-71.3320881
716103415,-30.0150209,-71.3344996
716103444,-30.0055001,-71.3299231
716103462,-30.0141393,-71.3351449
718251144,-29.972599,-71.340234
718251279,-29.968375,-71.3352782
718287532,-29.9708916,-71.3386421
718287554,-29.9700331,-71.3376704
718287583,-29.9703244,-71.3374026
718287645,-29.966394,-71.3327245
718287650,-29.9668627,-71.3341315
748525446,-29.967066,-71.3331482
748525498,-29.9689648,-71.3287403
748525510,-29.9686516,-71.3312469
958907003,-30.2488183,-71.5013832
958907019,-30.2501874,-71.4997816
958907032,-30.2514462,-71.4982946
958907041,-30.2534577,-71.4969836
958907062,-30.2541279,-71.4977922
958907078,-30.24997,-71.4982768
958907093,-30.2506966,-71.4963658
958907109,-30.2518818,-71.4960881
958907120,-30.2538227,-71.495956
958907179,-30.2512759,-71.4973653
958907199,-30.254444,-71.4953846
958907219,-30.2523304,-71.5001528
958907229,-30.2520663,-71.5003674
958907258,-30.250632,-71.5015199
958907267,-30.2500007,-71.501172
958907285,-30.2508514,-71.5026845
958907290,-30.2503352,-71.5021119
958907303,-30.2499128,-71.5019397
958907311,-30.2495885,-71.5026698
958907397,-30.2551174,-71.4990179
958907419,-30.2545309,-71.4989244
958907427,-30.2540346,-71.4988694
958907435,-30.2548165,-71.5005041
958907444,-30.2545223,-71.5007523
958907463,-30.2546118,-71.5015866
958907489,-30.2510377,-71.5012152
958907513,-30.2518177,-71.4993681
958907533,-30.2530827,-71.4979908
958907577,-30.2537316,-71.5009872
958907629,-30.2515233,-71.5017761
958907677,-30.2535817,-71.5038759
958907698,-30.2530376,-71.5016218
958907709,-30.2523773,-71.5005295
958907745,-30.254632,-71.5025369
958907749,-30.2537571,-71.5026855
958907752,-30.2543565,-71.4946764
958907779,-30.2539004,-71.500132
958907803,-30.254137,-71.4980206
958907823,-30.2544564,-71.5004055
958907841,-30.2537149,-71.5015229
958907880,-30.2549631,-71.4938395
958907895,-30.2540763,-71.495319
958907898,-30.2537396,-71.4961658
958907913,-30.2527776,-71.5038571
958907937,-30.2531273,-71.4944432
958907951,-30.2509263,-71.4957479
958907965,-30.2507266,-71.4981397
958907996,-30.2530951,-71.4952235
958908015,-30.253159,-71.4938167
958908027,-30.2539936,-71.5063693
958908471,-30.2553656,-71.5057665
958908495,-30.2559275,-71.5070321
958908544,-30.2572365,-71.492924
958908551,-30.2563406,-71.4937709
958908557,-30.2557366,-71.4949637
958908648,-30.25737,-71.495371
958908655,-30.2571031,-71.4944718
958936901,-30.240713,-71.4706596
958936902,-30.2412136,-71.4711598
958936907,-30.2412991,-71.4699889
958936913,-30.241989,-71.4706975
958936915,-30.2421501,-71.4708327
958936921,-30.241288,-71.4717673
958936926,-30.2410865,-71.4712089
958936927,-30.2406111,-71.4722404
958936953,-30.2455594,-71.469221
958936958,-30.2443661,-71.4779289
958936977,-30.2460708,-71.4730332
958937031,-30.2359029,-71.4776676
958937053,-30.2427449,-71.4751228
958937070,-30.2474388,-71.4685969
958937086,-30.2463194,-71.4582319
958937098,-30.2311025,-71.4778489
958937150,-30.2376974,-71.4772229
958937155,-30.2395466,-71.4763026
958937245,-30.2404004,-71.4716427
958937265,-30.2613159,-71.488359
958937279,-30.2604099,-71.4760263
958937280,-30.2584841,-71.4778854
958937284,-30.2728036,-71.4861589
958937294,-30.2648151,-71.4888314
958937316,-30.2578281,-71.4927567
958937318,-30.2585411,-71.4936378
958937321,-30.2581942,-71.4923082
958937331,-30.2590757,-71.4925775
958937332,-30.2594682,-71.4921363
958937333,-30.2598555,-71.4916992
958937334,-30.2602557,-71.4912787
958937344,-30.2589183,-71.4914352
958937345,-30.2601196,-71.4929668
958937346,-30.2585363,-71.4919033
958937348,-30.2592825,-71.4928492
958937350,-30.259741,-71.4934306
958937353,-30.2598809,-71.4936079
958937367,-30.2586571,-71.4898436
958937369,-30.2599229,-71.4886198
958937370,-30.2603645,-71.4892571
958937374,-30.2585041,-71.4896427
958937382,-30.2591326,-71.4904678
958937406,-30.2584221,-71.493816
958937408,-30.2580877,-71.4940702
958937437,-30.2597446,-71.4898552
958937439,-30.2602082,-71.4900549
958937444,-30.2613216,-71.4913589
958937452,-30.2620636,-71.4926376
958937464,-30.2632659,-71.4864755
958937472,-30.260073,-71.4895439
958937504,-30.2584209,-71.4945714
958937506,-30.2585206,-71.4949341
958937509,-30.2559715,-71.4951709
958937520,-30.2597103,-71.4905687
958937528,-30.2605456,-71.4916548
958937556,-30.2641879,-71.4914318
958937562,-30.2634899,-71.4923398
958937566,-30.2620315,-71.4905664
958937573,-30.2610112,-71.4937623
958937575,-30.2597025,-71.4941707
958937582,-30.2603489,-71.4923013
958937585,-30.2600206,-71.4932526
958937607,-30.2682366,-71.4921275
958937608,-30.2663845,-71.4921073
958937610,-30.2648219,-71.4921972
958937613,-30.2608425,-71.4929968
958937626,-30.2592887,-71.4910035
958937629,-30.2608324,-71.4928914
958937642,-30.266054,-71.4905789
958937645,-30.2655791,-71.4911654
958937655,-30.2652259,-71.4907382
958937658,-30.2643954,-71.4916822
958937666,-30.2692729,-71.4909151
958937669,-30.2686314,-71.490201
958937672,-30.2677952,-71.4892701
958937675,-30.2667508,-71.4904501
958937678,-30.266353,-71.4909077
958937682,-30.2658845,-71.4914776
958937687,-30.2676032,-71.4914124
958937714,-30.2638942,-71.4910771
958937715,-30.264751,-71.4901638
958937717,-30.2652388,-71.4896389
958937730,-30.262781,-71.4897332
958937733,-30.2636424,-71.4888062
958937736,-30.2642357,-71.4881586
958937738,-30.2643888,-71.4881019
958937740,-30.2633706,-71.490445
958937743,-30.261749,-71.4884827
958937760,-30.2643385,-71.4896649
958937761,-30.26422,-71.4895215
958937762,-30.2640912,-71.4893659
958937800,-30.2554928,-71.4958007
958937815,-30.2647742,-71.4891032
958937820,-30.2635552,-71.486602
958937827,-30.2609313,-71.489321
958937859,-30.2550917,-71.4965633
958937878,-30.2648083,-71.4891514
958937887,-30.264565,-71.4888604
958970765,-30.2582663,-71.4915611
958970816,-30.2589838,-71.4906355
958970838,-30.2594078,-71.4901786
959025814,-30.1992643,-71.3837054
959025842,-30.1978354,-71.385798
959025853,-30.1993946,-71.3848221
959025862,-30.1983432,-71.385275
959025867,-30.1969871,-71.3838959
959025879,-30.1977326,-71.3850782
959025909,-30.221555,-71.3876367
959025933,-30.2215402,-71.3886355
959025936,-30.2213869,-71.3879022
959025957,-30.198672,-71.3843956
959025972,-30.3525982,-71.4305727
959025998,-30.1998256,-71.3848269
959026017,-30.353306,-71.4301248
959026038,-30.353792,-71.4294525
959026045,-30.351581,-71.4294403
959026055,-30.3522321,-71.430411
959026074,-30.3541151,-71.4306894
959026082,-30.3528136,-71.4308106
959026132,-30.3544024,-71.4306659
959040585,-30.1971138,-71.4220479
959040592,-30.1976176,-71.4220039
959040596,-30.1969357,-71.4201395
959040613,-30.1962264,-71.4355354
959040615,-30.1949499,-71.4350402
959040616,-30.1951808,-71.4342559
959040645,-30.1975298,-71.4328591
959040722,-30.1967153,-71.4296203
959040724,-30.1971204,-71.4301041
959040729,-30.1962616,-71.4304254
959040746,-30.1957032,-71.4313414
959040753,-30.1982607,-71.4319197
959040756,-30.1986035,-71.4319815
959040760,-30.1985656,-71.4296479
959040762,-30.1982602,-71.4299598
959040782,-30.1990004,-71.4314498
959040787,-30.1983183,-71.431192
959040789,-30.1975859,-71.4313904
959040791,-30.1965736,-71.4314451
959040797,-30.1994196,-71.4309507
959040803,-30.1986938,-71.4305792
959040810,-30.1980837,-71.4305104
959040825,-30.1940176,-71.4327067
959040840,-30.1979291,-71.42849
959040842,-30.1979382,-71.426664
959040843,-30.1979679,-71.4253963
959040844,-30.1985992,-71.4260499
959040851,-30.1995497,-71.426022
959040853,-30.2001146,-71.4260003
959040856,-30.2010077,-71.4268607
959040857,-30.2001395,-71.427312
959040858,-30.1995712,-71.4276134
959040859,-30.1985658,-71.4281473
959040867,-30.1969607,-71.4284049
959040869,-30.1985588,-71.4283208
959040873,-30.1995587,-71.4266909
959040876,-30.1985983,-71.4266993
959040881,-30.1971388,-71.4264524
959040897,-30.1993709,-71.420521
959040900,-30.1988248,-71.4211767
959040910,-30.1984429,-71.4207496
959040918,-30.1997696,-71.4209688
959040920,-30.1995377,-71.4212711
959040921,-30.1990784,-71.4217746
959040949,-30.2023639,-71.4193117
959040951,-30.2018742,-71.4193214
959040955,-30.2012696,-71.4193335
959040960,-30.2040135,-71.4208761
959040962,-30.2029505,-71.4181297
959040963,-30.2023567,-71.4181533
959040965,-30.2018596,-71.4181733
959040967,-30.2012585,-71.4181974
959040975,-30.2012927,-71.4197046
959040976,-30.2007393,-71.4197017
959040977,-30.2001737,-71.4197385
959040984,-30.2002212,-71.4209427
959040990,-30.1987813,-71.4203741
959041016,-30.2007617,-71.4205502
959041019,-30.2007683,-71.4223371
959041020,-30.2013208,-71.4205435
959041028,-30.2018506,-71.4175524
959041030,-30.2019228,-71.4204649
959041042,-30.2023513,-71.4174237
959041043,-30.2023698,-71.4202132
959041052,-30.2027622,-71.420232
959041063,-30.1976476,-71.4216534
959041065,-30.1979038,-71.4220539
959041071,-30.2027763,-71.421169
959041077,-30.203312,-71.4210242
959041102,-30.1974352,-71.4195843
959041105,-30.1975873,-71.4223583
959041199,-30.2001444,-71.4186039
959047652,-30.1948575,-71.4063689
959047653,-30.1944941,-71.4081407
959047655,-30.1965051,-71.406321
959047663,-30.1915593,-71.4064535
959047676,-30.1933879,-71.4066723
959047687,-30.1934949,-71.4061447
959047740,-30.2024485,-71.4136619
959047743,-30.2024822,-71.4146811
959047746,-30.2024687,-71.4166957
959047750,-30.201932,-71.4136792
959047751,-30.2013893,-71.4136917
959047752,-30.2008381,-71.4136955
959047760,-30.1965172,-71.4095362
959047764,-30.1964127,-71.4113529
959047765,-30.1958223,-71.4116466
959047776,-30.1945622,-71.4117802
959047786,-30.1977134,-71.4136118
959047788,-30.1971949,-71.4111839
959047818,-30.1997666,-71.4139623
959047820,-30.1997773,-71.414742
959047823,-30.1997856,-71.41675
959047824,-30.2003133,-71.4147354
959047825,-30.2003288,-71.4167393
959047834,-30.2008644,-71.4147242
959047835,-30.2008758,-71.4167262
959047840,-30.2013975,-71.4147221
959047843,-30.2014113,-71.4167084
959047845,-30.2019563,-71.4147012
959047846,-30.2019613,-71.4167141
959047863,-30.1962778,-71.4155385
959047866,-30.1970796,-71.4153285
959047867,-30.1976488,-71.4151937
959047868,-30.1982012,-71.4150543
959047877,-30.1968433,-71.4142695
959047880,-30.1973704,-71.4167585
959047882,-30.197918,-71.4166416
959047885,-30.1984906,-71.4164998
959047887,-30.1982356,-71.4153308
959047889,-30.197439,-71.4142185
959047895,-30.1991715,-71.4147445
959047900,-30.1988442,-71.4152113
959047903,-30.1985966,-71.4140188
959047911,-30.1987526,-71.4147689
959047919,-30.2027983,-71.4146923
959047932,-30.195881,-71.4152949
959047933,-30.1961096,-71.4158988
959047985,-30.1957184,-71.4156636
959047992,-30.1960005,-71.4159255
959435484,-30.1105518,-71.3643566
959435517,-30.1123724,-71.364161
959435603,-30.1125568,-71.3640461
959444480,-30.0902319,-71.3620925
959446640,-30.0593884,-71.3650042
959446644,-30.0568719,-71.367158
959446679,-30.0567258,-71.3674523
959446681,-30.0595033,-71.3650766
959446729,-30.057882,-71.3658167
959446739,-30.0583444,-71.3665318
959448961,-30.0660065,-71.3639285
959448964,-30.0649077,-71.3641616
959448965,-30.0669222,-71.3684776
959448974,-30.0664825,-71.366879
959448984,-30.0683221,-71.3633493
959448988,-30.0666659,-71.3630611
959448991,-30.0662272,-71.3654092
959449017,-30.0644792,-71.362849
959449018,-30.0636644,-71.3632004
959449022,-30.0623157,-71.3640869
959449025,-30.0641097,-71.3645889
959449026,-30.0645205,-71.3659062
959449028,-30.0631236,-71.3664311
959449032,-30.0627196,-71.3652577
959449033,-30.0642647,-71.3695451
959449037,-30.0651442,-71.3648163
996080988,-29.9551724,-71.2709332
996080989,-29.9539774,-71.2711699
996080994,-29.9529325,-71.2715119
996080999,-29.9517679,-71.2686473
996081002,-29.9517982,-71.2700995
996081007,-29.9560717,-71.2678212
996081011,-29.956702,-71.2692797
996081015,-29.9596236,-71.2690427
996081017,-29.9592897,-71.2693246
996081018,-29.9589715,-71.2696392
996081022,-29.9586727,-71.2699343
996081031,-29.960208,-71.2708039
996081032,-29.9602536,-71.2718238
996081036,-29.9585539,-71.2709239
996081039,-29.9585826,-71.2717468
996081041,-29.9674763,-71.2633106
996081043,-29.9677466,-71.2623702
996081056,-29.9674788,-71.2615152
996081064,-29.9665534,-71.260453
996081067,-29.952132,-71.2637297
996081070,-29.9525056,-71.2640606
996081071,-29.9528519,-71.2643561
996081119,-29.9559353,-71.2605002
996081122,-29.9549034,-71.2603985
996081128,-29.9534529,-71.266636
996081130,-29.9539357,-71.2654191
996081188,-29.9526314,-71.2683972
996081193,-29.955116,-71.2678887
996081209,-29.9524196,-71.2683179
996081212,-29.9551002,-71.2677619
996081238,-29.9557097,-71.2651608
996081239,-29.9556506,-71.266372
996081240,-29.955941,-71.2666436
996081249,-29.9518741,-71.2683413
996081255,-29.9496018,-71.2685276
996081257,-29.9505278,-71.2687508
996081260,-29.9509769,-71.2687419
996081268,-29.9495559,-71.2719134
996081269,-29.9496274,-71.2701468
996081316,-29.9834394,-71.2619926
996081321,-29.9779585,-71.2630959
996081323,-29.9741428,-71.2638723
996081326,-29.9684194,-71.2650575
996081330,-29.9642023,-71.2659115
996081333,-29.9606963,-71.2666188
996081335,-29.9605892,-71.266639
996081371,-29.9835187,-71.2624673
996081378,-29.9779617,-71.2632367
996081382,-29.9741513,-71.2640173
996081387,-29.9704983,-71.2647546
996081389,-29.9684803,-71.2651576
996081392,-29.9642486,-71.2660187
996081397,-29.9606853,-71.2667512
996081398,-29.9605865,-71.2667681
996081400,-29.9555736,-71.2677951
996081422,-29.9547556,-71.2677392
996081440,-29.9621185,-71.249264
996081442,-29.9619987,-71.2504001
996081444,-29.961886,-71.2519499
996081446,-29.9617847,-71.2533443
996081448,-29.9616737,-71.2548708
996081449,-29.9615801,-71.2561583
996081451,-29.9614301,-71.2577361
996081453,-29.9613056,-71.2590458
996081454,-29.9611928,-71.2602324
996081456,-29.9610276,-71.2619709
996081458,-29.9609349,-71.2629453
996081461,-29.9608513,-71.2638256
996081464,-29.9608021,-71.2643421
996081476,-29.9613232,-71.2638079
996081479,-29.9611916,-71.2639256
996081519,-29.9551938,-71.2713221
996081521,-29.9539889,-71.2714117
996081522,-29.9524196,-71.2716674
996081526,-29.9510173,-71.2717836
996081538,-29.955146,-71.2704536
996081539,-29.9552204,-71.2718055
996081541,-29.9555605,-71.2701147
996081549,-29.9539551,-71.2707038
996081558,-29.9510656,-71.2724242
996081561,-29.9510005,-71.2701185
996081570,-29.960377,-71.263817
996081574,-29.9598876,-71.2639414
996081583,-29.9565127,-71.2637929
996081590,-29.9539771,-71.2635462
996081591,-29.9533853,-71.2630797
996081592,-29.9528837,-71.2626844
996081605,-29.9524113,-71.2690842
996081606,-29.9536569,-71.2688193
996081607,-29.9550308,-71.2685536
996081614,-29.9524822,-71.2695315
996081617,-29.9537265,-71.2692707
996081618,-29.9551073,-71.2690059
996081620,-29.9523277,-71.2685564
996081622,-29.9525634,-71.2700444
996081625,-29.9535823,-71.2683363
996081627,-29.9548756,-71.2680569
996081630,-29.9551911,-71.2695016
996081643,-29.9529889,-71.2720047
996081646,-29.9540128,-71.2719106
996081647,-29.955721,-71.2717826
996081680,-29.9547776,-71.2673404
996081682,-29.9548673,-71.2657104
996081684,-29.9526043,-71.2647303
996081694,-29.9538089,-71.2698046
996081712,-29.9604623,-71.2628936
996081714,-29.9599468,-71.2628373
996081716,-29.9594718,-71.2627854
996081719,-29.9590259,-71.2627366
996081723,-29.958513,-71.2626806
996081724,-29.958056,-71.2626306
996081725,-29.9575764,-71.2625782
996081727,-29.9566195,-71.2624736
996081729,-29.956134,-71.2624205
996081732,-29.9557828,-71.2623844
996081735,-29.9546866,-71.2622719
996081747,-29.9659418,-71.2624467
996081749,-29.9654309,-71.2623977
996081750,-29.9649464,-71.2623516
996081752,-29.9644309,-71.2623024
996081754,-29.9639804,-71.2622594
996081756,-29.9634895,-71.2622126
996081758,-29.9624964,-71.2621181
996081759,-29.9616688,-71.262039
996081761,-29.9605524,-71.2619202
996081762,-29.9600332,-71.2618648
996081763,-29.9595454,-71.2618128
996081764,-29.9591122,-71.2617669
996081767,-29.9586016,-71.2617123
996081772,-29.9581432,-71.2616722
996081775,-29.9576621,-71.2616287
996081778,-29.9571614,-71.2615834
996081781,-29.9567002,-71.261542
996081786,-29.9562201,-71.2614984
996081798,-29.9623511,-71.2638049
996081800,-29.9633628,-71.2637062
996081803,-29.963865,-71.2636579
996081807,-29.9640543,-71.2636397
996081810,-29.9643228,-71.2636139
996081813,-29.9648495,-71.2635632
996081814,-29.9653447,-71.2635156
996081816,-29.9658604,-71.263466
996081817,-29.967109,-71.2633459
996081818,-29.9679252,-71.2632674
996081838,-29.956554,-71.2633219
996081840,-29.9574993,-71.2634349
996081842,-29.9579779,-71.2634921
996081845,-29.9584437,-71.2635478
996081846,-29.9589485,-71.2636082
996081847,-29.959883,-71.26372
996081879,-29.9708196,-71.2593358
996081882,-29.9694137,-71.2591257
996081883,-29.9680557,-71.2589228
996081884,-29.9672663,-71.2588049
996081885,-29.9736138,-71.2577241
996081886,-29.9724834,-71.257565
996081888,-29.9710394,-71.2573599
996081891,-29.9696357,-71.2571335
996081893,-29.9682833,-71.2569246
996081898,-29.969377,-71.2510887
996081900,-29.9689504,-71.2511524
996081908,-29.9676579,-71.25217
996081924,-29.9692318,-71.2523904
996081931,-29.9731365,-71.2510087
996081932,-29.9717694,-71.2507966
996081934,-29.970366,-71.2505789
996081947,-29.9746986,-71.2597226
996081951,-29.9737463,-71.2598139
996081954,-29.9724588,-71.2599374
996081955,-29.9707343,-71.2601028
996081956,-29.9692961,-71.2602205
996081957,-29.9679374,-71.2603317
996081964,-29.974868,-71.2612427
996081968,-29.9738425,-71.2613315
996081970,-29.9725475,-71.2614436
996081973,-29.970823,-71.261593
996081976,-29.9693929,-71.2617168
996081979,-29.9680136,-71.261834
996081987,-29.9749854,-71.2586127
996081988,-29.9745769,-71.2586673
996081991,-29.9736812,-71.2587871
996081998,-29.968167,-71.2579451
996082002,-29.9695215,-71.258158
996082011,-29.9709268,-71.258372
996082013,-29.97238,-71.2585979
996082021,-29.9670865,-71.2601925
996082057,-29.9684698,-71.2552871
996082060,-29.96982,-71.2554796
996082069,-29.9712239,-71.2557012
996082070,-29.9726812,-71.2559317
996082071,-29.9736346,-71.2560552
996082077,-29.9734897,-71.2545545
996082082,-29.9728462,-71.2544542
996082090,-29.9713866,-71.254238
996082093,-29.9699815,-71.2540298
996082100,-29.9688067,-71.2523286
996082102,-29.9701494,-71.2525237
996082104,-29.9715546,-71.2527279
996082106,-29.9730151,-71.2529401
996082108,-29.9733383,-71.2529871
996082133,-29.9726399,-71.2630122
996082575,-29.9570254,-71.2426371
996082577,-29.9580385,-71.2437804
996082581,-29.9586655,-71.2444322
996082586,-29.9654685,-71.2486625
996082589,-29.9641407,-71.2477819
996082595,-29.9638382,-71.2475144
996082596,-29.9633528,-71.2465333
996082605,-29.9635515,-71.2490819
996082610,-29.965205,-71.2492771
996082613,-29.9642074,-71.2494659
996082615,-29.9624836,-71.2484564
996082631,-29.9772864,-71.2456454
996082633,-29.973753,-71.2465914
996082643,-29.9671359,-71.2455211
996082648,-29.9667315,-71.2436422
996082651,-29.9638833,-71.2425488
996082669,-29.9606197,-71.2441377
996082672,-29.9618546,-71.2452581
996082674,-29.9625782,-71.2460321
996082679,-29.9610824,-71.2434975
996082689,-29.9601763,-71.2449122
996082700,-29.9611073,-71.2463187
996082704,-29.962056,-71.2472289
996082711,-29.9611028,-71.2477668
